,FLAG_TSUNAMI,YEAR,MONTH,FOCAL_DEPTH,EQ_PRIMARY,COUNTRY,LATITUDE,LONGITUDE,REGION_CODE,avg_density,sum_density,density_deviation,max_density,HDI,HDI_pop_wgt,max_HDI,SoilDensity,Soil_pop_wgt,max_soil,dist_to_closest_pop,pop_dist_deviation,avg_pop_distance,eq_mag_unlogged,Years_Before_Data_Age,avg_diff,avg_pred,ct,actual
1015,0,2009,9.0,0.0,3.1,AUSTRALIA,-38.28,145.25,170.0,76277.625,5339434.0,220618.39089199345,1510045.0,0.95249563,0.9524957,0.95249563,1.4934285572596917,1.5417788204091456,1.580000042915349,0.1570031846624172,0.3480844171331748,0.8957061815787968,1258.9254117941675,6,-0.2160184650876188,0.2160184650876188,3,0.0
1016,0,2009,9.0,10.0,5.7,PHILIPPINES,6.513,124.715,170.0,161792.7,11325489.0,197441.32765678636,1363748.1,0.55621696,0.5971401,0.7305636,1.3982857022966817,1.3691180831095433,1.539999961853097,0.1436802004378645,0.3642643029133726,0.8696351839124628,501187.2336272725,6,-0.47203461503633887,0.47203461503633887,3,0.0
1017,0,2009,9.0,14.0,6.1,BHUTAN,27.332,91.437,60.0,108778.79,7614515.0,185118.1990518481,671838.5,0.60686904,0.60256034,0.624,1.5005714501653402,1.461811937883208,1.600000023841897,0.0754519714685169,0.2803069445066816,0.7866524297244241,1258925.411794166,6,0.9605207829264497,1.0394792170735503,1,2.0
1018,0,2009,9.0,15.0,6.0,GEORGIA,42.66,43.443,40.0,24339.4,1703758.1,32779.53817814835,189079.08,0.7698554,0.7681688,0.78512645,1.3494285634585823,1.3644796168709488,1.5599999427795357,0.0764787552032964,0.2804143366510465,0.7867410917938017,1000000.0,6,-0.7092510439925596,0.7092510439925596,2,0.0
1019,0,2009,9.0,79.0,5.7,INDONESIA,-9.138,115.593,60.0,183010.44,12810731.0,241657.11379894085,1430035.2,0.6785989,0.68831015,0.739051,0.8248571600233244,0.9189234321182488,1.4400000572209315,0.2649396157692715,0.5351955317269973,1.3764656928686627,501187.2336272725,6,-0.47488826962371644,0.47488826962371644,3,0.0
1020,0,2009,10.0,10.0,6.6,INDONESIA,-2.515,101.501,60.0,38878.8,2721516.2,20633.32432430385,117803.95,0.6979862,0.6983454,0.7047703,1.2017142891883832,1.286884033243494,1.440000057220523,0.1657588610097745,0.338322521138178,0.8692766545256199,3981071.7055349695,6,-0.12182168895562717,1.1218216889556272,3,1.0
1021,0,2009,10.0,18.0,6.1,AFGHANISTAN,36.517,70.95,40.0,25581.799,1790725.9,25457.06780307135,98194.305,0.4971262,0.4900641,0.627,1.7391428198133128,1.7499605125191695,1.8799999952317477,0.1314876420023518,0.2804522558803526,0.7875199835998808,1258925.411794166,6,-0.016730407393253932,1.016730407393254,1,1.0
1022,0,2009,10.0,26.0,5.3,BHUTAN,27.262,91.417,60.0,123494.65,8644625.0,198485.76190405735,686508.94,0.6068091,0.6025095,0.624,1.496571450574058,1.4615083156490576,1.600000023841897,0.1205528929567546,0.2803140403834204,0.787224497611128,199526.2314968879,6,-0.34022133669763577,0.34022133669763577,2,0.0
1023,0,2009,10.0,35.0,5.4,ECUADOR,-0.962,-77.817,160.0,69325.17,4852762.5,179556.26983085854,1030722.6,0.739,0.7390001,0.739,1.2320000035422265,1.2044326616491878,1.4600000381469869,0.1045609869895946,0.280301816974778,0.7871425856190936,251188.6431509582,6,-0.3991438385900941,0.3991438385900941,2,0.0
1024,0,2009,10.0,35.0,7.8,SOLOMON ISLANDS,-12.517,166.382,170.0,2342.6052,163982.36,3488.746431734202,21498.564,0.57591426,0.586126,0.597,1.7057288121640518e-16,1.1520032924567397e-17,8.659739592076221e-15,0.6547617887482757,0.9303157175414356,2.675024122547453,63095734.448019296,6,0.039003473638897945,-0.039003473638897945,3,0.0
1025,0,2009,11.0,7.0,5.4,VENEZUELA,10.434,-69.715,160.0,59360.78,4155254.5,72070.46942947841,314988.75,0.75654274,0.7470788,0.7794362,1.4281428830964238,1.4467780339964775,1.490000009536808,0.107615054711302,0.2803642048571388,0.7872237653550809,251188.6431509582,6,-0.4633609588345831,0.4633609588345831,1,0.0
1026,0,2009,11.0,14.0,5.1,IRAN,27.334,56.202,140.0,21294.45,1490611.4,15695.240038353271,52768.863,0.7755714,0.77435637,0.796,1.4007143156868802,1.4523256846122146,1.7400000095368071,0.0872353139403878,0.2961683775654187,0.8095264590846414,125892.5411794166,6,-0.1902925131269558,0.1902925131269558,2,0.0
1027,0,2009,11.0,18.0,6.6,INDONESIA,-8.207,118.631,60.0,29352.559,2054679.1,36727.85292093738,157545.95,0.6509006,0.64839566,0.65738225,0.7434285759926078,0.924780695131637,1.399999976158511,0.0822192191682347,0.4223966205362433,1.0421461067829891,3981071.7055349695,6,0.22877957923875875,0.7712204207612412,2,1.0
1028,0,2009,11.0,25.0,4.9,CHINA,25.962,100.825,30.0,92758.27,6493079.0,86258.19406970454,595243.3,0.6499359,0.65361404,0.7030024,1.5138571602957516,1.5451742220834,1.8500000238419432,0.1003444069219063,0.280296026623931,0.7870676634976144,79432.82347242821,6,-0.3121650064405372,0.3121650064405372,2,0.0
1029,0,2009,12.0,2.0,3.5,SOUTH AFRICA,-26.414,27.494,10.0,225431.56,15780210.0,493962.84261388215,2422584.0,0.66684765,0.7215086,0.74084103,1.567142837388177,1.531677695372702,1.7200000286102526,0.1252277924309937,0.2803324953542832,0.7872400682252768,3162.2776601683795,6,0.16404758913574646,0.8359524108642535,4,1.0
1030,0,2009,12.0,6.0,6.0,MALAWI,-10.108,33.818,10.0,44352.996,3104709.8,50065.40034784329,238083.92,0.5252714,0.51692295,0.579,1.4051428692681496,1.424375045775905,1.5399999618530416,0.0594810894435661,0.2914249061819781,0.8181040377414049,1000000.0,6,0.09066516052845097,0.909334839471549,2,1.0
1031,0,2009,12.0,7.0,4.9,JAPAN,34.921,139.261,30.0,614927.9,43044950.0,1290511.5417940975,8057306.0,0.9039685,0.9095557,0.9359721,1.0405714205333163,1.0608293593131186,1.4099999666215153,0.1229308749011108,0.355663678687637,0.9231550789755828,79432.82347242821,6,-0.21006608830519122,0.21006608830519122,3,0.0
1032,0,2009,12.0,9.0,5.9,MEXICO,32.437,-115.165,150.0,24689.521,1728266.5,93105.40627972444,715240.94,0.85311633,0.81794894,0.9511953,1.5512857590402855,1.569441314385648,1.570000052452104,0.073783466978424,0.2844880831390329,0.7940058528757965,794328.2347242822,6,-0.19763985544531104,0.19763985544531104,2,0.0
1033,0,2009,12.0,10.0,5.2,BHUTAN,27.319,91.51,60.0,107832.35,7548264.5,185336.3940031383,671838.5,0.60774577,0.60266787,0.624,1.5004285931587222,1.4618688637841015,1.600000023841897,0.1279101247160382,0.2802354115563632,0.7872608015279207,158489.3192461114,6,-0.44376439728610784,0.44376439728610784,3,0.0
1034,0,2009,12.0,57.0,6.4,TAIWAN,23.796,121.605,30.0,287361.0,20115272.0,605608.7327591837,2858022.0,0.8564606,0.8560899,0.88213944,1.2162857106753793,1.0910825642892312,1.5599999427795133,0.0814923309393966,0.3926638651157643,1.0209772009623126,2511886.4315095823,6,-0.8877507679266481,0.8877507679266481,1,0.0
1035,0,2010,1.0,5.0,5.0,IRAN,32.45,48.3,140.0,41642.812,2914997.0,27177.663675667347,148551.61,0.7632857,0.75891477,0.774,1.4534286090305872,1.4509156574351558,1.509999990463291,0.1060660171828044,0.2804302702322691,0.7872761503535131,100000.0,5,-0.30123886758376767,0.30123886758376767,1,0.0
1036,0,2010,1.0,10.0,4.7,CHINA,30.268,105.668,30.0,373996.34,26179744.0,330027.7091031243,2317563.0,0.7111945,0.7148611,0.73167473,1.4671428220612628,1.475636271891111,1.5399999618530682,0.1153169545213553,0.2802393682672013,0.7871468083860872,50118.72336272725,5,0.6150442592022296,0.38495574079777034,1,1.0
1037,0,2010,1.0,29.0,6.5,USA,40.652,-124.692,150.0,3606.346,252444.22,11049.522491996991,84619.09,0.9489116,0.94873697,0.9511953,1.3425714032990552,1.3179961385077772,1.4700000286102863,0.3181477644142919,0.4153991491137035,1.3691491869973156,3162277.6601683795,5,0.020365605918333727,-0.020365605918333727,1,0.0
1038,0,2010,1.0,47.0,5.1,TAJIKISTAN,38.245,71.467,40.0,9121.643,638515.0,7805.713511267854,31966.426,0.5889428,0.5573215,0.627,1.7048571211950991,1.6899463206209808,1.879999995231645,0.1512084653550973,0.2805573648309105,0.7877256773024692,125892.5411794166,5,-0.04485467562891117,0.04485467562891117,1,0.0
1039,0,2010,2.0,10.0,6.3,ARGENTINA,-24.872,-65.602,160.0,20701.484,1449103.9,38258.459550910535,189321.75,0.8154947,0.8148681,0.8199081,1.4462857025010292,1.4065447704480467,1.5900000333786468,0.0231948270016409,0.280031370162161,0.7849644922727498,1995262.3149688789,5,0.3995174920720947,0.6004825079279054,3,1.0
1040,0,2010,2.0,36.0,4.8,CHINA,25.523,101.903,30.0,139405.44,9758381.0,293904.6559122423,2337571.8,0.6539561,0.6542686,0.7030024,1.4268571700368595,1.4353220205539434,1.4700000286102473,0.1057733425798013,0.2804367219401253,0.7871664545714913,63095.7344480193,5,-0.294550553400694,0.294550553400694,2,0.0
1041,0,2010,3.0,12.0,6.1,TURKEY,38.864,39.986,140.0,36584.05,2560883.5,57277.69319441276,310049.7,0.767,0.7669999,0.767,1.4914285557610747,1.5059218222167012,1.5299999713898895,0.1115437133909383,0.2808287492622646,0.7874576608802806,1258925.411794166,5,0.9534284608558132,1.0465715391441868,1,2.0
1042,0,2010,3.0,34.0,6.7,INDIA,13.667,92.831,60.0,41727.586,2920931.0,60218.42636460889,202027.33,0.5938857,0.5646213,0.624,0.5072857243674133,1.0352578878573326,1.4600000381470926,0.0608276253110833,1.114197646017836,2.236808596414615,5011872.336272725,5,-0.32071024472291454,0.32071024472291454,4,0.0
1043,0,2010,4.0,4.0,7.2,MEXICO,32.297,-115.278,150.0,24829.668,1738076.8,93076.20859646046,715240.94,0.8394653,0.81780076,0.9511953,1.5428571837288991,1.5690385392313468,1.570000052452104,0.1244708801303485,0.2852650777644656,0.7930731784208253,15848931.924611142,5,-0.018818693594518432,1.0188186935945185,2,1.0
1044,0,2010,4.0,13.0,5.6,AFGHANISTAN,35.633,67.658,40.0,34594.496,2421614.8,63024.80854912841,525749.75,0.479,0.4789999,0.479,1.6411428281239249,1.6203870279150616,1.8799999952317488,0.0339558536753003,0.279827453987131,0.7852003850121304,398107.1705534969,5,0.7949577177159675,1.2050422822840325,2,2.0
1045,0,2010,4.0,17.0,6.9,CHINA,33.165,96.548,30.0,5708.82,399617.4,5709.570391017677,35305.0,0.6786082,0.67810684,0.7030024,1.7942857180322922,1.7816608096964714,1.8799999952316744,0.0867698104302714,0.2803052266715613,0.7868574894857473,7943282.347242822,5,2.6186794411255887,1.3813205588744113,2,4.0
1046,0,2010,5.0,36.0,4.5,INDIA,30.099,80.026,60.0,68600.68,4802047.5,77578.51093268236,381405.78,0.6355885,0.64933145,0.66452897,1.4468571271215,1.3814545248073622,1.7799999713898882,0.1023572176435219,0.2843836602094438,0.7919242336824003,31622.776601683792,5,-0.136985326288223,0.136985326288223,1,0.0
1047,0,2010,5.0,37.0,6.2,PERU,-18.058,-70.547,160.0,9892.424,692469.7,16340.580109095628,85825.19,0.77698743,0.7671303,0.8513465,1.2407143269266436,1.232802129492809,1.4800000190735094,0.1028250942050739,0.3509132050085685,0.9001225682920049,1584893.192461114,5,-0.32182837951502136,0.32182837951502136,1,0.0
1048,0,2010,5.0,38.0,7.2,INDONESIA,3.748,96.018,60.0,35273.97,2469177.8,38570.11694328055,187428.1,0.699729,0.69972914,0.699729,1.0719999841281076,1.2194439705640865,1.4400000572204943,0.3775950211684746,0.3464131528797627,1.132931198262204,15848931.924611142,5,-0.5146210365037771,0.5146210365037771,2,0.0
1049,0,2010,5.0,113.0,5.8,USA TERRITORY,18.4,-67.07,90.0,127198.95,8903927.0,267020.2185352055,1546856.0,0.77909595,0.7691292,0.83200717,1.033857122489393,1.3801387203362545,1.4500000476837318,0.0604152298584803,0.8556781947342956,1.7158909516908667,630957.344480193,5,-0.06509729793372773,0.06509729793372773,2,0.0
1050,0,2010,6.0,16.0,5.2,INDIA,29.872,80.428,60.0,73216.39,5125147.5,86791.10099035739,383839.8,0.6160052,0.6240729,0.66452897,1.410142837251924,1.329668112531666,1.7799999713898882,0.0530848377436393,0.2831602828209914,0.7886775327089575,158489.3192461114,5,-0.38114010135414433,0.38114010135414433,1,0.0
1051,0,2010,6.0,18.0,7.0,INDONESIA,-2.174,136.543,170.0,6409.2773,448649.4,8009.97729226083,39230.848,0.5777301,0.5777302,0.5777301,0.958000000885582,0.9201800073110696,1.429999947547664,0.0955248658931272,0.3295808519733857,0.8522761614737822,10000000.0,5,0.9709337514134855,1.0290662485865145,1,2.0
1052,0,2010,6.0,20.0,5.9,INDIA,13.197,93.087,60.0,38842.133,2718949.2,57189.03934602919,197773.9,0.59485716,0.565263,0.624,0.4897142955235052,1.0207705837499308,1.4600000381470926,0.0814125297505174,1.2975768575129574,2.1805938464513086,794328.2347242822,5,-0.24940553549134148,0.24940553549134148,1,0.0
1053,0,2010,6.0,20.0,6.2,MEXICO,16.396,-97.782,150.0,41229.105,2886037.5,65354.31412475939,465508.6,0.7007963,0.7008748,0.70126706,1.4570000001362042,1.477076724574235,1.5399999618530424,0.0953414914857625,0.3519736298408657,0.8701330350607588,1584893.192461114,5,0.2993144091788446,0.7006855908211554,3,1.0
1054,0,2010,6.0,22.0,5.2,CANADA,45.88,-75.48,150.0,27116.463,1898152.4,99112.59563659735,740950.06,0.9201901,0.92502844,0.95218813,1.3784285902976847,1.3478412223393257,1.5599999427796156,0.1051189802144595,0.2812614672122696,0.7877186508902199,158489.3192461114,5,0.016201524436475472,-0.016201524436475472,5,0.0
1055,0,2010,7.0,10.0,5.8,IRAN,27.022,53.861,140.0,14658.428,1026089.94,18890.53017221745,121908.43,0.774,0.774,0.774,1.4065714563641822,1.459696687362174,1.5099999904632746,0.1039471019412045,0.3435398283729005,0.8599210649556847,630957.344480193,5,0.011861523986240186,0.9881384760137598,1,1.0
1056,0,2010,8.0,7.0,5.7,IRAN,35.49,54.47,140.0,9538.892,667722.44,26240.39973176907,164527.92,0.774,0.77400005,0.774,1.5494285753795072,1.5107850057234546,1.7400000095368338,0.149164338885929,0.2805964701644466,0.7877620003553417,501187.2336272725,5,0.28833306460917674,0.7116669353908233,1,1.0
1057,0,2010,8.0,35.0,4.9,CHINA,27.197,103.005,30.0,107092.12,7496448.0,72319.1330168886,493372.8,0.6764388,0.6701982,0.7030024,1.4465714676039592,1.44328818066233,1.4700000286102366,0.1399428454880584,0.2803495500078732,0.7874576175160772,79432.82347242821,5,-0.325010974279818,0.325010974279818,3,0.0
1058,0,2010,8.0,207.0,7.1,ECUADOR,-1.266,-77.306,160.0,9292.893,650502.5,15215.853567557797,84405.01,0.739,0.7390002,0.739,1.2754285573959343,1.2571774926478398,1.4600000381469869,0.1290038759024124,0.2804609403386067,0.7874870938186341,12589254.117941665,5,-0.9131992891694269,0.9131992891694269,2,0.0
1059,0,2010,9.0,6.0,5.0,NEW ZEALAND,-43.598,172.69,170.0,7768.116,543768.1,35528.47348552644,268538.1,0.915,0.91500014,0.915,1.2392857210976786,1.2330326729169887,1.5299999713898371,0.0703846573969737,0.4269726013852684,1.0089152126199363,100000.0,5,-0.46889890053389066,0.46889890053389066,2,0.0
1060,0,2010,9.0,9.0,5.0,NEW ZEALAND,-43.57,172.388,170.0,8265.299,578570.94,35638.381448050684,268538.1,0.915,0.91500014,0.915,1.2422857182366511,1.2329702212447438,1.5299999713898371,0.0565154845956449,0.3806000132733831,0.9151228681143764,100000.0,5,0.1014703110350278,-0.1014703110350278,1,0.0
1061,0,2010,9.0,10.0,4.8,BANGLADESH,23.407,90.648,60.0,1132962.8,79307390.0,1501792.4081749837,10574817.0,0.5835,0.58056915,0.624,1.3204285791942223,1.3817419975933705,1.5000000000001337,0.0394081209743907,0.2797598641037936,0.7853332765874035,63095.7344480193,5,-0.31541792144286823,0.31541792144286823,3,0.0
1062,0,2010,9.0,12.0,7.0,NEW ZEALAND,-43.522,171.83,170.0,8333.733,583361.4,35625.32388381483,268538.1,0.915,0.915,0.915,1.2407142877578743,1.231601332107977,1.5299999713897503,0.1124010676168942,0.3172942100265252,0.8297053049591453,10000000.0,5,-1.002314817465055,1.002314817465055,4,0.0
1063,0,2010,9.0,21.0,5.1,NEW ZEALAND,-40.433,176.818,170.0,5523.0845,386615.94,17882.806042674012,118973.61,0.915,0.9150001,0.915,1.2564285840306988,1.3660923400543343,1.5700000524523192,0.201526673151499,0.4046172472640856,1.1392608314188526,125892.5411794166,5,-0.16251120431174979,0.16251120431174979,3,0.0
1064,0,2010,11.0,1.0,5.5,SERBIA,43.76,20.673,130.0,64629.676,4524077.5,101616.91671507635,743316.7,0.7764429,0.77620316,0.807,1.4398571337972266,1.4564193083844854,1.629999995231687,0.1246154083600575,0.2802633702063809,0.7872306667690637,316227.7660168379,5,0.5150066492500923,0.4849933507499077,2,1.0
1065,0,2010,11.0,5.0,4.9,IRAN,33.37,48.94,140.0,44581.227,3120685.8,25515.12722967562,142660.33,0.774,0.77400005,0.774,1.5104286057608365,1.510951834130852,1.7400000095367965,0.0651920240379546,0.2801819877609473,0.7863193254250451,79432.82347242821,5,-0.27221348901086134,0.27221348901086134,3,0.0
1066,0,2010,11.0,27.0,4.7,PAKISTAN,30.178,67.117,60.0,37201.746,2604122.2,37381.69990130331,168281.44,0.49095652,0.491819,0.492285,1.700142867224567,1.7147099874685292,1.7400000095368142,0.0536003731277541,0.2798766636061687,0.7858232686500108,50118.72336272725,5,-0.550094850565653,0.550094850565653,2,0.0
1067,0,2010,12.0,5.0,3.7,USA,35.827,-96.772,150.0,36008.79,2520615.0,83025.23569889707,474427.9,0.809211,0.809211,0.809211,1.427571431228091,1.4142584231639723,1.519999980926528,0.1136353818125174,0.2802076844811523,0.7871311571186763,5011.872336272725,5,-0.17741686749063557,0.17741686749063557,3,0.0
1068,0,2010,12.0,5.0,4.5,NEW ZEALAND,-43.55,172.647,170.0,7768.116,543768.1,35528.47348552643,268538.1,0.915,0.9150002,0.915,1.2392857210976786,1.2330326729169885,1.5299999713898371,0.0781600921094155,0.413801191559841,0.9755706139460038,31622.776601683792,5,-0.18884989541218794,0.18884989541218794,2,0.0
1069,0,2010,12.0,10.0,5.1,ETHIOPIA,7.521,37.839,10.0,275795.94,19305716.0,172027.09985098022,831918.4,0.448,0.44800004,0.448,1.511571391991204,1.5078113787805452,1.6299999952316178,0.1100545319481004,0.2802931026518583,0.7871232303757346,125892.5411794166,5,-0.4411453567312717,0.4411453567312717,4,0.0
1070,0,2010,12.0,12.0,6.5,IRAN,28.412,59.18,140.0,10200.674,714047.2,6327.655031833269,42267.28,0.774,0.77399987,0.774,1.5081428732190878,1.5085986437585637,1.7400000095367822,0.0662872536596918,0.2802018734200119,0.7863766527470227,3162277.6601683795,5,-1.3676102534108603,2.3676102534108603,1,1.0
1071,0,2011,1.0,24.0,4.5,IRAN,30.16,51.62,140.0,41308.523,2891596.8,46670.90192706868,194807.48,0.774,0.77399987,0.774,1.568428584507524,1.520446454566775,1.7400000095367858,0.035355339053774,0.2797982350697438,0.7852269316025458,31622.776601683792,4,-0.13517890444207162,0.13517890444207162,6,0.0
1072,0,2011,1.0,68.0,7.2,PAKISTAN,28.777,63.951,60.0,2670.5444,186938.11,1433.1372990517614,5908.8364,0.49038714,0.49099886,0.492285,1.536571449892849,1.5310584380675882,1.7400000095367822,0.1240161279798522,0.2805224945118311,0.7875304254893944,15848931.924611142,4,-0.46596409796826516,1.465964097968265,3,1.0
1073,0,2011,2.0,1.0,3.1,USA,38.947,-107.497,150.0,6125.4937,428784.53,16063.5191766385,117148.695,0.9511953,0.95119524,0.9511953,1.4798571518489312,1.498178449444627,1.5099999904633918,0.1416615685355279,0.2803380713963285,0.7874514863520002,1258.9254117941675,4,-0.1628815905586931,0.1628815905586931,3,0.0
1074,0,2011,2.0,31.0,4.8,CHINA,24.693,97.943,30.0,53859.8,3770186.0,40675.6974129482,192969.84,0.5974719,0.61394125,0.64671975,1.423428593363077,1.424963083132916,1.850000023841929,0.0961665222234934,0.2802989135195848,0.7870351581949825,63095.7344480193,4,-0.23198409304131393,0.23198409304131393,3,0.0
